schemaVersion,recordType,source.name,source.url,content.title,content.description,content.publishedAt,content.topic,collectedAt
1.0,NEWS,Eurasia Review,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPNk13UWRoWUEzb25BUng1azIydTVTRWhUaTJVSE4wOHJsZjJTb3lhT2ZQazdVVnBzWlJrWHJnZkNTdWJ1SG9URDlZR1JUaW93OUJ0eTVuTnU0dzgyaVRCbFZzUTUyR3Buak5GY0YxMk1VNXRNWXpCTzZTZ19qd3pxaUwtRDFSUmNHMXB2bUZjYXVKZGZuNHJDTTVGc3hRQkZlRm5nalBBeXZEcHFFc1I4VWV3OEdUS3lLVlNBLVhRMXVHSGI5aWVSZWFoUTBDR21rVVRGa0FvbTBBWDBIdGdHVktzbVhYems?oc=5,The Innovation Mirage: Why DeepSeek And Kimi 3 Do Not Settle The Question Of Chinese Technological Supremacy - OpEd - Eurasia Review,"<a href=""https://news.google.com/rss/articles/CBMi5wFBVV95cUxPNk13UWRoWUEzb25BUng1azIydTVTRWhUaTJVSE4wOHJsZjJTb3lhT2ZQazdVVnBzWlJrWHJnZkNTdWJ1SG9URDlZR1JUaW93OUJ0eTVuTnU0dzgyaVRCbFZzUTUyR3Buak5GY0YxMk1VNXRNWXpCTzZTZ19qd3pxaUwtRDFSUmNHMXB2bUZjYXVKZGZuNHJDTTVGc3hRQkZlRm5nalBBeXZEcHFFc1I4VWV3OEdUS3lLVlNBLVhRMXVHSGI5aWVSZWFoUTBDR21rVVRGa0FvbTBBWDBIdGdHVktzbVhYems?oc=5"" target=""_blank"">The Innovation Mirage: Why DeepSeek And Kimi 3 Do Not Settle The Question Of Chinese Technological Supremacy - OpEd</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Eurasia Review</font>",2026-08-16T00:03:19+00:00,machine learning,2026-08-16T05:40:48.331304+00:00
1.0,NEWS,KOTA Territory News,https://news.google.com/rss/articles/CBMiowFBVV95cUxQdmRlNkRpVHZEUXVYRnFnLUdNOGc0Q3BnMmlhN2pyRFgzZm9PRTV3TThyOVl1SGFnTHRzZUNFUXd5YWFJX1VpdVJfZjZ3VGlFd1YyNG9kMVBoYXgxbG9EMVEyRUJzUmlUenpSaFFXYkFlTHVZRVAyTXJndU9SVjVnTnpsRGdFLUlyUTk0R2g4RjZQVk4yLU1XeVlEdzVfLTJTOUxn0gG3AUFVX3lxTE4xak5CV0k4Z3RTM1Etak9iLThJdG5WWXNmREx0UzRrc281M0tnSXlfV3dMSzJJNDRfVDF2YWg4eUdJV2pJSGN6MjJMT2hPZU91ZjR1YzBhcDNzT1VNeXpVZVlDNVJOVFI2a1MybjMtR3BRVEQyUVJWMUhHbHpTYVZYZ3FNLVdvZWhEbEtrWXoxaWY4bHkycERCTzRBU01IbWd1ZDhQZzVnNjdBMTVMQ1JLaDU4N003MA?oc=5,"South Dakota regents seek nearly $25 million for AI, technology upgrades - KOTA Territory News","<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxQdmRlNkRpVHZEUXVYRnFnLUdNOGc0Q3BnMmlhN2pyRFgzZm9PRTV3TThyOVl1SGFnTHRzZUNFUXd5YWFJX1VpdVJfZjZ3VGlFd1YyNG9kMVBoYXgxbG9EMVEyRUJzUmlUenpSaFFXYkFlTHVZRVAyTXJndU9SVjVnTnpsRGdFLUlyUTk0R2g4RjZQVk4yLU1XeVlEdzVfLTJTOUxn0gG3AUFVX3lxTE4xak5CV0k4Z3RTM1Etak9iLThJdG5WWXNmREx0UzRrc281M0tnSXlfV3dMSzJJNDRfVDF2YWg4eUdJV2pJSGN6MjJMT2hPZU91ZjR1YzBhcDNzT1VNeXpVZVlDNVJOVFI2a1MybjMtR3BRVEQyUVJWMUhHbHpTYVZYZ3FNLVdvZWhEbEtrWXoxaWY4bHkycERCTzRBU01IbWd1ZDhQZzVnNjdBMTVMQ1JLaDU4N003MA?oc=5"" target=""_blank"">South Dakota regents seek nearly $25 million for AI, technology upgrades</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KOTA Territory News</font>",2026-08-16T00:00:00+00:00,AI technology,2026-08-16T05:40:47.101137+00:00
1.0,NEWS,The Edge Singapore,https://news.google.com/rss/articles/CBMirAFBVV95cUxORHhxMFplVGR4R1VJQkhtc3p6bkl5X2NZVUNVZ0wyRXJqVjZkZXRXeHRsM2xKRlNqbVJNODluVWtOQUZXRkZUbXViZUItWkpWd3U1bmhab1dCYjBNVmdsT2NBZXlxYjl3MUNzeEFaYXFBYjEwM2VDcWp0bE9uaFo4VFAzS280NTlFdDhCcFh6RkZwbzJhcUE2bHZ5WGVidWxhUXV5a3JPZVBzdzdR0gGyAUFVX3lxTE5QaThRNHNYLXJwRndLMVZjakRYcjFwVEV1NXp6dU54V2xiaGRDODZUU0hmU3R2RWFaUmxsRkZId0NEbUVmZ2xpNkFaQ0ZkbFhHdGpvakdhXzVac2lvRm9hekdsYkhQdGtneUE3YS1rSklqQUlKYnBUY1V3SnlRRjd1SjNtRENtT3MydVlmbzdLSUM2Y0pJVzdHUHpQUm1Ic1R4UjlHZF9xU0lzY01zR2xjaHc?oc=5,Why Cortical Labs wants human neurons in data centres - The Edge Singapore,"<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxORHhxMFplVGR4R1VJQkhtc3p6bkl5X2NZVUNVZ0wyRXJqVjZkZXRXeHRsM2xKRlNqbVJNODluVWtOQUZXRkZUbXViZUItWkpWd3U1bmhab1dCYjBNVmdsT2NBZXlxYjl3MUNzeEFaYXFBYjEwM2VDcWp0bE9uaFo4VFAzS280NTlFdDhCcFh6RkZwbzJhcUE2bHZ5WGVidWxhUXV5a3JPZVBzdzdR0gGyAUFVX3lxTE5QaThRNHNYLXJwRndLMVZjakRYcjFwVEV1NXp6dU54V2xiaGRDODZUU0hmU3R2RWFaUmxsRkZId0NEbUVmZ2xpNkFaQ0ZkbFhHdGpvakdhXzVac2lvRm9hekdsYkhQdGtneUE3YS1rSklqQUlKYnBUY1V3SnlRRjd1SjNtRENtT3MydVlmbzdLSUM2Y0pJVzdHUHpQUm1Ic1R4UjlHZF9xU0lzY01zR2xjaHc?oc=5"" target=""_blank"">Why Cortical Labs wants human neurons in data centres</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Edge Singapore</font>",2026-08-16T00:00:00+00:00,AI research,2026-08-16T05:40:51.591852+00:00
1.0,NEWS,drupa - 2028,https://news.google.com/rss/articles/CBMi9AFBVV95cUxQR1lsRnZKRlpSUWhSbllleXFqWTRpejNYYlVrTjktazRBZ1FITzJIdWUtY05jemNmQ1hLcDIycHc4bFBhNTczbUhvQ0hVOUgtek15UGpVWFFVTUp2azBNVjJfRk1yWmtlT194MDlLTUpFaEZFM2pWZzhlYWpDcndXY2x2bmJ1SUx3UVN2bkkwMVU1X1laSFJaZGFFTGpYamlmVVVKSGd2LTZ0S2drenBTZFhOcnllb0xnNXBlbUlBQlF1T1RsLXIxUy1rRGRSeDdsMVlnbmE5OGd4bXpTYlk3MGVMSmFfV3pETlJfSlZLSWRHeU10?oc=5,Five Core Skills for a Career in the Evolving Print Industry - drupa - 2028,"<a href=""https://news.google.com/rss/articles/CBMi9AFBVV95cUxQR1lsRnZKRlpSUWhSbllleXFqWTRpejNYYlVrTjktazRBZ1FITzJIdWUtY05jemNmQ1hLcDIycHc4bFBhNTczbUhvQ0hVOUgtek15UGpVWFFVTUp2azBNVjJfRk1yWmtlT194MDlLTUpFaEZFM2pWZzhlYWpDcndXY2x2bmJ1SUx3UVN2bkkwMVU1X1laSFJaZGFFTGpYamlmVVVKSGd2LTZ0S2drenBTZFhOcnllb0xnNXBlbUlBQlF1T1RsLXIxUy1rRGRSeDdsMVlnbmE5OGd4bXpTYlk3MGVMSmFfV3pETlJfSlZLSWRHeU10?oc=5"" target=""_blank"">Five Core Skills for a Career in the Evolving Print Industry</a>&nbsp;&nbsp;<font color=""#6f6f6f"">drupa - 2028</font>",2026-08-15T23:55:43+00:00,computer vision,2026-08-16T05:40:53.903018+00:00
1.0,NEWS,WSJ,https://news.google.com/rss/articles/CBMiigFBVV95cUxOY2VIVTZYdlF1N1E2b0tmNVVpUUpnMFJ1LU1kc2FIN19ld1F2ZElWdV80SE5GOFhpa20yWXZJNVFibVNxWFFkMmFvM211STVjdWZYalRHTDJRTWR0NDhiOXZKR0JabjU5Y3BnVUtZNlE5Rl9VZjB0Q1ktLTlad0ZkR1lOWi1qeVVoZFE?oc=5,AI Is Helping Patients Solve Medical Mysteries - WSJ,"<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxOY2VIVTZYdlF1N1E2b0tmNVVpUUpnMFJ1LU1kc2FIN19ld1F2ZElWdV80SE5GOFhpa20yWXZJNVFibVNxWFFkMmFvM211STVjdWZYalRHTDJRTWR0NDhiOXZKR0JabjU5Y3BnVUtZNlE5Rl9VZjB0Q1ktLTlad0ZkR1lOWi1qeVVoZFE?oc=5"" target=""_blank"">AI Is Helping Patients Solve Medical Mysteries</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WSJ</font>",2026-08-15T23:55:00+00:00,AI technology,2026-08-16T05:40:47.101108+00:00
1.0,NEWS,매일경제,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9EeURRT3FtWW5qdG5tRGtSUjVTRTVWWTlEdjc5cFNOZTlEbFdPc2RVdGdfY0NnSlpBaDBZaVNELUN6aVBmbnNDcmUtTUNfV28?oc=5,"NHN, which has been reborn as an artificial intelligence (AI) infrastructure company, surged nearly - 매일경제","<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE9EeURRT3FtWW5qdG5tRGtSUjVTRTVWWTlEdjc5cFNOZTlEbFdPc2RVdGdfY0NnSlpBaDBZaVNELUN6aVBmbnNDcmUtTUNfV28?oc=5"" target=""_blank"">NHN, which has been reborn as an artificial intelligence (AI) infrastructure company, surged nearly</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font>",2026-08-15T23:38:12+00:00,artificial intelligence,2026-08-16T05:40:45.794394+00:00
1.0,NEWS,simplywall.st,https://news.google.com/rss/articles/CBMivwFBVV95cUxORjJVd0NmVWxxVkdYdHpsZENhS1VoQXAyRkNuWUw3TmlDdkNQby12clNXTHhRdVI1b3VQSmZyakE2RHY3bFZlSWh2M1RJXzFQa1JWNDljaVpTdWFJc2dqWU9MSW0xNXpPc0M3dzBRUGV1QllwTXdUM2M3QkJHcGJiQk9VV3Z2cjdQbEROR2VUTUhTdDJxTXJELW1hZ2tmSkMxSTVIa2R1MXdxYnlPeXV5QWJuZkl2VXNRS3FRTDhMVdIBxAFBVV95cUxOYUZzU0tzNHU4aDY4QkpqZ0pIOFZkM290ay1JTmNNNUVIWmpaYlJZTW8yak1TOHZrWEYwaEQtb1ljN05GX2VFbkcwcVpqLU9BTUQtTHl6djhBUU9sWmZ3cUhHN2twRnpxWkZqQkFybWc2TVpWQ2hGLUdYVnZqVmtUelJvbG41dnFzdTlRWlNrYzZILTdzenJGenNrd3UySTlDT1lHZ3hOakhVY25iaVg4YnJVT1QwdUZtNkJyQVlFV1A3WjRO?oc=5,Is Oracle (ORCL) Undervalued On AI Spending And Balance Sheet Pressure? - simplywall.st,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxORjJVd0NmVWxxVkdYdHpsZENhS1VoQXAyRkNuWUw3TmlDdkNQby12clNXTHhRdVI1b3VQSmZyakE2RHY3bFZlSWh2M1RJXzFQa1JWNDljaVpTdWFJc2dqWU9MSW0xNXpPc0M3dzBRUGV1QllwTXdUM2M3QkJHcGJiQk9VV3Z2cjdQbEROR2VUTUhTdDJxTXJELW1hZ2tmSkMxSTVIa2R1MXdxYnlPeXV5QWJuZkl2VXNRS3FRTDhMVdIBxAFBVV95cUxOYUZzU0tzNHU4aDY4QkpqZ0pIOFZkM290ay1JTmNNNUVIWmpaYlJZTW8yak1TOHZrWEYwaEQtb1ljN05GX2VFbkcwcVpqLU9BTUQtTHl6djhBUU9sWmZ3cUhHN2twRnpxWkZqQkFybWc2TVpWQ2hGLUdYVnZqVmtUelJvbG41dnFzdTlRWlNrYzZILTdzenJGenNrd3UySTlDT1lHZ3hOakhVY25iaVg4YnJVT1QwdUZtNkJyQVlFV1A3WjRO?oc=5"" target=""_blank"">Is Oracle (ORCL) Undervalued On AI Spending And Balance Sheet Pressure?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">simplywall.st</font>",2026-08-15T23:35:41+00:00,AI technology,2026-08-16T05:40:47.101583+00:00
1.0,NEWS,CEPR,https://news.google.com/rss/articles/CBMiowFBVV95cUxOa3hlN2J4a3RGZklwWlhaOGZESW5ZeDQxRUtpZ2JlMmFxYUJkb2JhOHFPdk9GMUV1SE41VEV1clNSZDFvem1OeXUwVDFleHE2cmZiV1R6YTctczRlTDhMRXZrNndibmt6Szk5WEU1RXU3dHdRamN4eW9JQU82a3BIYjdRMmt0YlJVdWtpZ0N6TEw2STAxMUNjemtMbldqZEI4NTFV?oc=5,Macrofinance meets AI: Evaluating alignment between LLMs and economists - CEPR,"<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxOa3hlN2J4a3RGZklwWlhaOGZESW5ZeDQxRUtpZ2JlMmFxYUJkb2JhOHFPdk9GMUV1SE41VEV1clNSZDFvem1OeXUwVDFleHE2cmZiV1R6YTctczRlTDhMRXZrNndibmt6Szk5WEU1RXU3dHdRamN4eW9JQU82a3BIYjdRMmt0YlJVdWtpZ0N6TEw2STAxMUNjemtMbldqZEI4NTFV?oc=5"" target=""_blank"">Macrofinance meets AI: Evaluating alignment between LLMs and economists</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CEPR</font>",2026-08-15T23:29:58+00:00,artificial intelligence,2026-08-16T05:40:45.794136+00:00
1.0,NEWS,Digital Journal,https://news.google.com/rss/articles/CBMikAFBVV95cUxQZ01NaXhoYXl2UGpaUVFMM29BQ1ZBQlhDb25BQmpnb1phYjhacFFwVUJqN1ZUdUVRdU52THJkSHBuSEp3eHB4V0M4a1NrZnlGLU9JV0N1OTlNU0thc3lmTWp1YUFQcTJKd0RqdEZQYmtrMXZDaUNEMWQwbHpkSTYtbXFBUXN2bzBhamZoVks4bXg?oc=5,Q&A: How AI is reshaping the technology workforce - Digital Journal,"<a href=""https://news.google.com/rss/articles/CBMikAFBVV95cUxQZ01NaXhoYXl2UGpaUVFMM29BQ1ZBQlhDb25BQmpnb1phYjhacFFwVUJqN1ZUdUVRdU52THJkSHBuSEp3eHB4V0M4a1NrZnlGLU9JV0N1OTlNU0thc3lmTWp1YUFQcTJKd0RqdEZQYmtrMXZDaUNEMWQwbHpkSTYtbXFBUXN2bzBhamZoVks4bXg?oc=5"" target=""_blank"">Q&A: How AI is reshaping the technology workforce</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Digital Journal</font>",2026-08-15T23:24:30+00:00,AI technology,2026-08-16T05:40:47.100896+00:00
1.0,NEWS,The Daily Star,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQekR1SVp6S0VubURpV29pWGs4b1FfZnhMTkRYcWJ1cmtEU3NRQ2IzTUF4aWx1OXU3VzdWNW9nT1FjaVBZcnA3OExxaGVQUWhFMnA0RFV1RUQ1VG1IT1hwUU9MWGRZdU5pdmJFSHJnX1BLbkM3REd2c1dKbmFKa3lGMFU1eGJsWGdvTlJrSzNZa2trOW1FOTNDOEZLVVUzcWpBUlViMHhpbjYwYkU?oc=5,Spotify to exclude AI artists from algorithms in September - The Daily Star,"<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxQekR1SVp6S0VubURpV29pWGs4b1FfZnhMTkRYcWJ1cmtEU3NRQ2IzTUF4aWx1OXU3VzdWNW9nT1FjaVBZcnA3OExxaGVQUWhFMnA0RFV1RUQ1VG1IT1hwUU9MWGRZdU5pdmJFSHJnX1BLbkM3REd2c1dKbmFKa3lGMFU1eGJsWGdvTlJrSzNZa2trOW1FOTNDOEZLVVUzcWpBUlViMHhpbjYwYkU?oc=5"" target=""_blank"">Spotify to exclude AI artists from algorithms in September</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Daily Star</font>",2026-08-15T23:18:19+00:00,generative AI,2026-08-16T05:40:49.265032+00:00
1.0,NEWS,Substack,https://news.google.com/rss/articles/CBMibkFVX3lxTE1ZcXBLeVdVOVB3VEwzTEx4SHVLVmwxTENfYXRxemNlYXdXZDVXX1BRdWNGTmVuUkF6MjFYSEhGWW9Bb1NYTG9kdW9iU1ZGRjhVWnVkMUp2RnV4WXJJVTVVSnFkR3RMTF9HQXRwR21R?oc=5,AI Week in Review 26.08.15 - Substack,"<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTE1ZcXBLeVdVOVB3VEwzTEx4SHVLVmwxTENfYXRxemNlYXdXZDVXX1BRdWNGTmVuUkF6MjFYSEhGWW9Bb1NYTG9kdW9iU1ZGRjhVWnVkMUp2RnV4WXJJVTVVSnFkR3RMTF9HQXRwR21R?oc=5"" target=""_blank"">AI Week in Review 26.08.15</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Substack</font>",2026-08-15T23:17:41+00:00,computer vision,2026-08-16T05:40:53.903106+00:00
1.0,NEWS,Startup Fortune,https://news.google.com/rss/articles/CBMingFBVV95cUxORWltS0RRNmVUV0dsZjdMck81ODhDQ18yUVJaNkFiYkRSNmg1eWozUkhNNVZoOVVyc0kzdUdMSlJ6d2gwaWJaN0lIa1R3b2FNaVRYcWlOenMxZEtSbjhzeGlsbGl4dUgtN1UyczAwenFsZDNrRHJ1OFQzd2FKYkVrQkhaaXJtOU5aZk9YcDV4cXZGQnNhZVBMSDhlTDc4Zw?oc=5,"Claude Opus Beat a Human NanoGPT Speedrun Record, But Not the Real Gap - Startup Fortune","<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxORWltS0RRNmVUV0dsZjdMck81ODhDQ18yUVJaNkFiYkRSNmg1eWozUkhNNVZoOVVyc0kzdUdMSlJ6d2gwaWJaN0lIa1R3b2FNaVRYcWlOenMxZEtSbjhzeGlsbGl4dUgtN1UyczAwenFsZDNrRHJ1OFQzd2FKYkVrQkhaaXJtOU5aZk9YcDV4cXZGQnNhZVBMSDhlTDc4Zw?oc=5"" target=""_blank"">Claude Opus Beat a Human NanoGPT Speedrun Record, But Not the Real Gap</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Startup Fortune</font>",2026-08-15T23:16:14+00:00,AI research,2026-08-16T05:40:51.591731+00:00
1.0,NEWS,UrduPoint,https://news.google.com/rss/articles/CBMinwFBVV95cUxPWlVCZnpuTmxtYnlxamVvSW93WVNQYlpiUVRjSDNfVmc5WXNORHVXRldGd2VRVE00TVBBWEtoWEg3QmlMek1VNE0ySHpyWXowTjNOTUJuOUVRb1J3blBVajd3MG1LaUhVcVdDNlpzMlJ1UlFVWkZXaXQ2Yl9wcU8ybWQ5RDdyekhKdzc5V2ZWaU5ta3B4bVd0NnZoY084RTA?oc=5,"MBZUAI Develops Landmark Benchmark To Bridge Cultural, Dialect Gap In Arabic AI - UrduPoint","<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxPWlVCZnpuTmxtYnlxamVvSW93WVNQYlpiUVRjSDNfVmc5WXNORHVXRldGd2VRVE00TVBBWEtoWEg3QmlMek1VNE0ySHpyWXowTjNOTUJuOUVRb1J3blBVajd3MG1LaUhVcVdDNlpzMlJ1UlFVWkZXaXQ2Yl9wcU8ybWQ5RDdyekhKdzc5V2ZWaU5ta3B4bVd0NnZoY084RTA?oc=5"" target=""_blank"">MBZUAI Develops Landmark Benchmark To Bridge Cultural, Dialect Gap In Arabic AI</a>&nbsp;&nbsp;<font color=""#6f6f6f"">UrduPoint</font>",2026-08-15T23:15:14+00:00,natural language processing,2026-08-16T05:40:54.842621+00:00
1.0,NEWS,socialnews.xyz,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPQ3JuT0hzT0JDTWtvalduaWJ4TXB6TDZVNzJXSXV6RzVNeDllemxsc0RGaUZkMUlWY2NyeWZ0TFlwUm5DMlkzNEdYZ01PMzNFZlJoR1VhSFhhRlBOWG5nWUlRU1BjSFZiQnlWaFpJOUl0aHdwTGlZVUZ5ZDdwRlluY1g0UUE2WDE2ajVwVm9lQkZQVTNIdkF6NnhVLUxRVWdZWUFXdTVxVEF2LUtTUkU1UjUtRl84SHAwNFJMS28yaEotZ0d2MXlPdEpfUm82eC1qLXBxWDZiYkJPRHJC0gHcAUFVX3lxTE9Dcm5PSHNPQkNNa29qV25pYnhNcHpMNlU3MldJdXpHNU14OWV6bGxzREZpRmQxSVZjY3J5ZnRMWXBSbkMyWTM0R1hnTU8zM0VmUmhHVWFIWGFGUE5YbmdZSVFTUGNIVmJCeVZoWkk5SXRod3BMaVlVRnlkN3BGWW5jWDRRQTZYMTZqNXBWb2VCRlBVM0h2QXo2eFUtTFFVZ1lZQVd1NXFUQXYtS1NSRTVSNS1GXzhIcDA0UkxLbzJoSi1nR3YxeU90Sl9SbzZ4LWotcHFYNmJiQk9EckI?oc=5,"CM Yogi announces new youth policy on I-Day, says UP transformed into growth engine of national economy (Ld) - socialnews.xyz","<a href=""https://news.google.com/rss/articles/CBMi3AFBVV95cUxPQ3JuT0hzT0JDTWtvalduaWJ4TXB6TDZVNzJXSXV6RzVNeDllemxsc0RGaUZkMUlWY2NyeWZ0TFlwUm5DMlkzNEdYZ01PMzNFZlJoR1VhSFhhRlBOWG5nWUlRU1BjSFZiQnlWaFpJOUl0aHdwTGlZVUZ5ZDdwRlluY1g0UUE2WDE2ajVwVm9lQkZQVTNIdkF6NnhVLUxRVWdZWUFXdTVxVEF2LUtTUkU1UjUtRl84SHAwNFJMS28yaEotZ0d2MXlPdEpfUm82eC1qLXBxWDZiYkJPRHJC0gHcAUFVX3lxTE9Dcm5PSHNPQkNNa29qV25pYnhNcHpMNlU3MldJdXpHNU14OWV6bGxzREZpRmQxSVZjY3J5ZnRMWXBSbkMyWTM0R1hnTU8zM0VmUmhHVWFIWGFGUE5YbmdZSVFTUGNIVmJCeVZoWkk5SXRod3BMaVlVRnlkN3BGWW5jWDRRQTZYMTZqNXBWb2VCRlBVM0h2QXo2eFUtTFFVZ1lZQVd1NXFUQXYtS1NSRTVSNS1GXzhIcDA0UkxLbzJoSi1nR3YxeU90Sl9SbzZ4LWotcHFYNmJiQk9EckI?oc=5"" target=""_blank"">CM Yogi announces new youth policy on I-Day, says UP transformed into growth engine of national economy (Ld)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">socialnews.xyz</font>",2026-08-15T23:11:45+00:00,deep learning,2026-08-16T05:40:52.690785+00:00
1.0,NEWS,MarketScale,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNV2FHMGJZa015a3B1RHpqcjl0ZDJpNmpvcGtMTEJWN0JGOUhiUGt3Y0Z1NW8zWTdUb0RiQUEwZW9TQXRRSWJlQnItVHRvajdPdTQ4MDZZTXYtTEQ4Nnc1b2RIU2xUemJJamZYUmFONWFSQk1IM213LTQycXNBM3VDeUFuX2NmX1p6NVlnRG13bEd0c21YaUlXeDVvSnhxQThGcXhGaGNXMEdxTWxORHZmemdiV3VndnBKTWVqT3hJVFZlTkRoQUJjUERxb0JZOEVabWxR?oc=5,"95% of enterprise AI pilots deliver no measurable ROI, and the fix isn't more tools - MarketScale","<a href=""https://news.google.com/rss/articles/CBMi0wFBVV95cUxNV2FHMGJZa015a3B1RHpqcjl0ZDJpNmpvcGtMTEJWN0JGOUhiUGt3Y0Z1NW8zWTdUb0RiQUEwZW9TQXRRSWJlQnItVHRvajdPdTQ4MDZZTXYtTEQ4Nnc1b2RIU2xUemJJamZYUmFONWFSQk1IM213LTQycXNBM3VDeUFuX2NmX1p6NVlnRG13bEd0c21YaUlXeDVvSnhxQThGcXhGaGNXMEdxTWxORHZmemdiV3VndnBKTWVqT3hJVFZlTkRoQUJjUERxb0JZOEVabWxR?oc=5"" target=""_blank"">95% of enterprise AI pilots deliver no measurable ROI, and the fix isn't more tools</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MarketScale</font>",2026-08-15T23:08:41+00:00,generative AI,2026-08-16T05:40:49.264072+00:00
1.0,NEWS,GameGrin,https://news.google.com/rss/articles/CBMihwFBVV95cUxQTzdfa0JrVFVoZ2lUd2hka0plN1F4NkhpN1FfXzhzMXpkaE1CU1RqakRGUmVTVlN0RXp5RTNhaVVPTnY5NV9sYkdINFo1bm5SNFVPUndPSlhOTUstYlljV1ByMFlvYms1Qk9pLW81ZlIyNGV3cllBc3lIZ2RjSl9UYU5kT291VUU?oc=5,ReStory Team Addresses AI Steam Background Claims - GameGrin,"<a href=""https://news.google.com/rss/articles/CBMihwFBVV95cUxQTzdfa0JrVFVoZ2lUd2hka0plN1F4NkhpN1FfXzhzMXpkaE1CU1RqakRGUmVTVlN0RXp5RTNhaVVPTnY5NV9sYkdINFo1bm5SNFVPUndPSlhOTUstYlljV1ByMFlvYms1Qk9pLW81ZlIyNGV3cllBc3lIZ2RjSl9UYU5kT291VUU?oc=5"" target=""_blank"">ReStory Team Addresses AI Steam Background Claims</a>&nbsp;&nbsp;<font color=""#6f6f6f"">GameGrin</font>",2026-08-15T23:01:21+00:00,generative AI,2026-08-16T05:40:49.265259+00:00
1.0,NEWS,Seoul Economic Daily,https://news.google.com/rss/articles/CBMipgFBVV95cUxNbXdMaF9jVUlYNllvOE9CQ25qanNyN1VfWVp0ZzROM1g0LUVOVVYxc2VQdDdXbkZackh3cUExX0d1UGxTdmtmckVLbnFTSVNHX2E5ZTZGT094cS1fYkRydzdNSTZuSEt3cEpHY0ZZXzVlQWRWelR3QVFEVVlzSHA5VlFub3NMWU9kV2dTcUsxUmk0dWNwd2RjRllkU0Nxc3JnR2dVcmx3?oc=5,"Startups Challenge LG, SKT in Korea's Four-Way AI Model Race - Seoul Economic Daily","<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxNbXdMaF9jVUlYNllvOE9CQ25qanNyN1VfWVp0ZzROM1g0LUVOVVYxc2VQdDdXbkZackh3cUExX0d1UGxTdmtmckVLbnFTSVNHX2E5ZTZGT094cS1fYkRydzdNSTZuSEt3cEpHY0ZZXzVlQWRWelR3QVFEVVlzSHA5VlFub3NMWU9kV2dTcUsxUmk0dWNwd2RjRllkU0Nxc3JnR2dVcmx3?oc=5"" target=""_blank"">Startups Challenge LG, SKT in Korea's Four-Way AI Model Race</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seoul Economic Daily</font>",2026-08-15T23:00:05+00:00,AI startup,2026-08-16T05:40:50.386239+00:00
1.0,NEWS,동아사이언스,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9acFQxSXB6NFQ3aU9wbnhQQnh4X0ZoOUs4aFY2emdQZThHSF85SzV3Sk42X18zcWtFc3lISGw4YkVQWTJERnlOZmVwc3pFdFozalpzMA?oc=5,AI agents in Konstanz study follow majority decisions like animal groups - 동아사이언스,"<a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE9acFQxSXB6NFQ3aU9wbnhQQnh4X0ZoOUs4aFY2emdQZThHSF85SzV3Sk42X18zcWtFc3lISGw4YkVQWTJERnlOZmVwc3pFdFozalpzMA?oc=5"" target=""_blank"">AI agents in Konstanz study follow majority decisions like animal groups</a>&nbsp;&nbsp;<font color=""#6f6f6f"">동아사이언스</font>",2026-08-15T23:00:00+00:00,artificial intelligence,2026-08-16T05:40:45.794768+00:00
